country,date,GDP_Per_Capita_Current_USD,Total_Population,Population_Female_Percentage,Population_Male_Percentage,Electricity_Access_Urban_Percentage,Electricity_Access_Rural_Percentage,Total_Electricity_Output_GWh
Pre-demographic dividend,2017,1338.96011884626,920568701.0,50.0685431723071,49.9314568276929,,,
Pre-demographic dividend,2018,1449.85562070843,946317177.0,50.0586911032619,49.9413088967381,,,
Pre-demographic dividend,2019,1681.19065754666,972302503.0,50.0510927874168,49.9489072125832,,,
Pre-demographic dividend,2020,1496.33767488397,998624261.0,50.0455228824466,49.9544771175535,,,
Pre-demographic dividend,2021,1594.14229813292,1024960313.0,50.0406964521366,49.9593035478634,,,
Pre-demographic dividend,2022,1770.15579032781,1051201551.0,50.0363297558051,49.9636702441949,,,
Pre-demographic dividend,2023,1558.34344693401,1078224044.0,50.0324029607637,49.9675970392363,,,
Pre-demographic dividend,2024,1366.06577255622,1105951788.0,50.0265452858742,49.9734547141258,,,
Puerto Rico,2000,,,,,,,21814.0
Puerto Rico,2001,,,,,,,22302.0
Puerto Rico,2002,,,,,100.0,100.0,23176.0
Puerto Rico,2003,,,,,100.0,100.0,23937.0
Puerto Rico,2004,,,,,100.0,100.0,24135.0
Puerto Rico,2005,,,,,100.0,100.0,24962.0
Puerto Rico,2006,,,,,100.0,100.0,24947.0
Puerto Rico,2007,,,,,100.0,100.0,24636.0
Puerto Rico,2008,,,,,100.0,100.0,23117.0
Puerto Rico,2009,,,,,100.0,100.0,23239.5
Puerto Rico,2010,,,,,100.0,100.0,23499.3
Puerto Rico,2011,,,,,100.0,100.0,22509.4
Puerto Rico,2012,,,,,100.0,100.0,22586.5
Puerto Rico,2013,,,,,100.0,100.0,21812.4
Puerto Rico,2014,,,,,100.0,100.0,21316.2
Puerto Rico,2015,,,,,100.0,100.0,21159.8
Puerto Rico,2016,,,,,100.0,100.0,
Puerto Rico (US),2000,16192.1269719638,3810605.0,51.8440543578173,48.1559456421827,,,
Puerto Rico (US),2001,18123.1987019918,3818774.0,51.8626870666321,48.1373129333679,,,
Puerto Rico (US),2002,18731.4593897378,3823701.0,51.8850934195254,48.1149065804746,,,
Puerto Rico (US),2003,19557.1202492358,3826095.0,51.9066915428964,48.0933084571036,,,
Puerto Rico (US),2004,20988.9923326534,3826878.0,51.9267340870034,48.0732659129966,,,
Puerto Rico (US),2005,21959.322696986,3821362.0,51.94861175452,48.05138824548,,,
Puerto Rico (US),2006,22935.9411586313,3805214.0,51.9730470855076,48.0269529144924,,,
Puerto Rico (US),2007,23664.8823485096,3782995.0,52.0003518387027,47.9996481612973,,,
Puerto Rico (US),2008,24898.3345857045,3760866.0,52.0296324984456,47.9703675015544,,,
Puerto Rico (US),2009,25768.7258883384,3740410.0,52.0583719208624,47.9416280791376,,,
Puerto Rico (US),2010,26414.8810634548,3724465.0,52.0914247627621,47.9085752372379,,,
Puerto Rico (US),2011,27170.0766543278,3693464.0,52.1352929519425,47.8647070480575,,,
Puerto Rico (US),2012,27742.024476618,3661045.0,52.1869108951186,47.8130891048814,,,
Puerto Rico (US),2013,28212.0499737431,3631427.0,52.2393033765123,47.7606966234877,,,
Puerto Rico (US),2014,28576.0988023209,3585017.0,52.2938178015946,47.7061821984054,,,
Puerto Rico (US),2015,29242.041465085,3535167.0,52.3548105350314,47.6451894649686,,,
Puerto Rico (US),2016,29978.0889268918,3480432.0,52.420448974801,47.579551025199,,,
Puerto Rico (US),2017,30328.479490518,3410837.0,52.5240719327211,47.4759280672789,,,
Puerto Rico (US),2018,30679.9181934488,3290690.0,52.6245050254281,47.375494974572,,,
Puerto Rico (US),2019,31830.5284993358,3302691.0,52.6788701312762,47.3211298687237,,,
Puerto Rico (US),2020,31427.1130762831,3281590.0,52.7401661576315,47.2598338423685,,,
Puerto Rico (US),2021,32619.0704601174,3262711.0,52.7988663504662,47.2011336495338,,,
Puerto Rico (US),2022,35353.6821570014,3220137.0,52.8450904652281,47.1549095347719,,,
Puerto Rico (US),2023,36980.7884784287,3203792.0,52.8820594061361,47.117940593864,,,
Puerto Rico (US),2024,39343.7154660139,3203295.0,52.9161807573431,47.0838192426569,,,
Qatar,2000,27535.182940934,644989.0,31.699765422356,68.300234577644,100.0,100.0,9134.0
Qatar,2001,25870.7991864314,677925.0,31.5614559132647,68.4385440867353,100.0,100.0,9951.0
Qatar,2002,27226.6593510117,711205.0,31.4355214038146,68.5644785961853,100.0,100.0,10940.0
Qatar,2003,31602.470865136,744682.0,31.3161859693131,68.6838140306869,100.0,100.0,12012.0
Qatar,2004,41035.5008380177,773332.0,31.9101861681837,68.0898138318163,100.0,100.0,13233.0
Qatar,2005,53949.6764091147,825408.0,31.6727000465224,68.3272999534776,100.0,100.0,14396.0
Qatar,2006,62582.4453138755,972831.0,28.5009420958008,71.4990579041992,100.0,100.0,17080.0
Qatar,2007,65954.3419525051,1208595.0,25.1808918620382,74.8191081379618,100.0,100.0,19462.0
Qatar,2008,80781.4039187792,1426938.0,23.8179934937608,76.1820065062392,100.0,100.0,21616.0
Qatar,2009,60785.7351551657,1608903.0,23.940102771035,76.059897228965,100.0,100.0,24158.0
Qatar,2010,76462.6119486736,1616832.0,24.5405969592138,75.4594030407862,100.0,100.0,28144.0
Qatar,2011,103261.510293068,1624761.0,25.1384632375273,74.8615367624727,100.0,100.0,30730.0
Qatar,2012,108470.387023229,1722438.0,25.7186108665593,74.2813891334407,100.0,100.0,34787.0
Qatar,2013,103697.062789144,1916426.0,25.9097892839906,74.0902107160094,100.0,100.0,34668.0
Qatar,2014,95840.6898934238,2151745.0,25.3713870480753,74.6286129519247,100.0,100.0,38692.0
Qatar,2015,68985.2433380102,2344557.0,24.7239147540713,75.2760852459287,100.0,100.0,41499.0
Qatar,2016,61253.6217997091,2477113.0,24.6195234849033,75.3804765150967,100.0,100.0,
Qatar,2017,63279.8767486216,2545820.0,25.0403349602783,74.9596650397217,,,
Qatar,2018,71039.9308240078,2580734.0,25.6932457657013,74.3067542342987,,,
Qatar,2019,66841.3623185691,2638657.0,26.710806599188,73.289193400812,,,
Qatar,2020,51683.5681078949,2794148.0,27.8904435223816,72.1095564776184,,,
Qatar,2021,71751.9363398856,2504910.0,28.177693498573,71.822306501427,,,
Qatar,2022,88701.4689763536,2657333.0,28.1529358278694,71.8470641721306,,,
Qatar,2023,81816.9797967481,2656032.0,28.4837409644985,71.5162590355015,,,
Qatar,2024,76688.6941743178,2857822.0,28.7194067227547,71.2805932772453,,,
Reunion,2000,,,,,,,1758.0
Reunion,2001,,,,,,,1872.0
Reunion,2002,,,,,,,1942.0
Reunion,2003,,,,,,,2078.0
Reunion,2004,,,,,,,2192.08
Reunion,2005,,,,,,,2271.0
Reunion,2006,,,,,,,2365.7
Reunion,2007,,,,,,,2461.8
Reunion,2008,,,,,,,2546.1
Reunion,2009,,,,,,,2618.2
Reunion,2010,,,,,,,2699.5
Reunion,2011,,,,,,,2749.9
Reunion,2012,,,,,,,2811.0
Reunion,2013,,,,,,,2813.4
Reunion,2014,,,,,,,2857.3
Reunion,2015,,,,,,,2891.2
Reunion,2016,,,,,,,
Romania,2000,1659.92904910528,22442971.0,51.965183574666,48.034816425334,100.0,100.0,51934.0
Romania,2001,1825.19299373184,22131970.0,52.0216112132176,47.9783887867824,100.0,100.0,53866.0
Romania,2002,2119.85509684554,21730496.0,52.0436662957131,47.956333704287,100.0,100.0,54735.0
Romania,2003,2679.40626016154,21574326.0,52.0174010166323,47.9825989833677,100.0,100.0,55140.0
Romania,2004,3494.99056448955,21451748.0,51.9780274152245,48.0219725847755,100.0,100.0,56499.0
Romania,2005,4618.00350802913,21319685.0,51.937611285854,48.062388714146,100.0,100.0,59413.0
Romania,2006,5757.53127301178,21193760.0,51.8998648632781,48.1001351367219,100.0,100.0,62697.0
Romania,2007,8360.33775916596,20882982.0,51.8666562214088,48.1333437785912,100.0,100.0,61673.0
Romania,2008,10435.1561230787,20537875.0,51.8397497299788,48.1602502700212,100.0,100.0,64956.0
Romania,2009,8548.4543409242,20367487.0,51.8203059096388,48.1796940903612,100.0,100.0,57741.0
Romania,2010,8399.5374234284,20246871.0,51.8038696446175,48.1961303553825,100.0,100.0,60619.0
Romania,2011,9560.6755277458,20147528.0,51.7824588498645,48.2175411501355,100.0,100.0,61999.0
Romania,2012,8929.95366231474,20058035.0,51.755692760749,48.244307239251,100.0,100.0,58774.0
Romania,2013,9497.67411615237,19983693.0,51.7264709361114,48.2735290638885,100.0,100.0,58536.0
Romania,2014,10031.7710755404,19908979.0,51.6956833409004,48.3043166590996,100.0,100.0,65202.0
Romania,2015,8977.01748158196,19815616.0,51.6651133157734,48.3348866842266,100.0,100.0,65922.0
Romania,2016,9404.54005870715,19702267.0,51.6403128049779,48.3596871950222,100.0,100.0,
Romania,2017,10727.9822007426,19588715.0,51.6199476246155,48.3800523753845,,,
Romania,2018,12416.134317959,19473970.0,51.5969488932268,48.4030511067732,,,
Romania,2019,12909.6104013244,19371648.0,51.5728140882398,48.4271859117602,,,
Romania,2020,13009.1770573223,19265250.0,51.5512465973903,48.4487534026097,,,
Romania,2021,14907.9803652143,19122059.0,51.5550550517527,48.4449449482473,,,
Romania,2022,15503.551804598,19048502.0,51.5654982714096,48.4345017285904,,,
Romania,2023,18244.4186876321,19061062.0,51.5638378745421,48.4361621254579,,,
Romania,2024,20080.2096215595,19051804.0,51.5662720046313,48.4337279953687,,,
Russian Federation,2000,1771.59411621094,146596869.0,53.2454702729898,46.7545297270102,100.0,100.0,876468.0
Russian Federation,2001,2100.3525390625,145976482.0,53.3123822640996,46.6876177359004,100.0,100.0,889333.0
Russian Federation,2002,2377.52954101563,145306497.0,53.3848772950435,46.6151227049565,100.0,100.0,889312.0
Russian Federation,2003,2975.123046875,144648618.0,53.4558994550059,46.5441005449941,100.0,100.0,914328.0
Russian Federation,2004,4102.36474609375,144067316.0,53.5348099402358,46.4651900597642,100.0,100.0,929905.0
Russian Federation,2005,5323.455078125,143518814.0,53.6170363322882,46.3829636677118,100.0,100.0,951159.0
Russian Federation,2006,6920.19970703125,143049637.0,53.684633849406,46.315366150594,100.0,100.0,993865.0
Russian Federation,2007,9101.2392578125,142805114.0,53.7221832228225,46.2778167771775,100.0,100.0,1013399.0
Russian Federation,2008,11635.2841796875,142742366.0,53.7417082366674,46.2582917633326,100.0,100.0,1038431.0
Russian Federation,2009,8562.82421875,142785348.0,53.749397056208,46.250602943792,100.0,100.0,990045.0
Russian Federation,2010,10674.990234375,142849468.0,53.7440160700913,46.2559839299087,100.0,100.0,1036116.0
Russian Federation,2011,14305.33203125,143018195.0,53.7271989062656,46.2728010937344,100.0,100.0,1053001.0
Russian Federation,2012,15401.8515625,143378447.0,53.7026009683707,46.2973990316293,100.0,100.0,1069313.0
Russian Federation,2013,15941.4482421875,143805638.0,53.6756500059607,46.3243499940392,100.0,100.0,1057589.0
Russian Federation,2014,14055.47265625,144237223.0,53.6540129197431,46.3459870802569,100.0,100.0,1062333.0
Russian Federation,2015,9277.7138671875,144640716.0,53.6368781936385,46.3631218063615,100.0,100.0,1065623.0
Russian Federation,2016,8663.158203125,145015460.0,53.6148756953332,46.3851243046668,100.0,100.0,
Russian Federation,2017,10658.9130859375,145293260.0,53.5901596696156,46.4098403303844,,,
Russian Federation,2018,11211.8876953125,145398106.0,53.5707487006859,46.4292512993141,,,
Russian Federation,2019,11447.701171875,145453291.0,53.56393962302,46.43606037698,,,
Russian Federation,2020,10108.3271484375,145245148.0,53.55968968725,46.44031031275,,,
Russian Federation,2021,12425.029296875,144746762.0,53.5457361902541,46.4542638097459,,,
Russian Federation,2022,15619.6142578125,144236933.0,53.5440809723326,46.4559190276674,,,
Russian Federation,2023,14159.3876953125,143826130.0,53.5651475788027,46.4348524211973,,,
Russian Federation,2024,14889.0185546875,143533851.0,53.5942820716661,46.4057179283339,,,
Rwanda,2000,251.86926386091,8213931.0,52.252411178034,47.747588821966,38.9,0.9,113.0
Rwanda,2001,237.308846200901,8287094.0,52.35829925927,47.64170074073,36.1498832702637,0.161099726406955,91.004
Rwanda,2002,234.043016755733,8400180.0,52.431328852477,47.568671147523,38.143138885498,0.413949816400207,100.0
Rwanda,2003,249.012274982252,8586875.0,52.3878943154524,47.6121056845476,40.1366004943848,0.679915701883406,119.6
Rwanda,2004,269.540446333402,8816844.0,52.2750603589062,47.7249396410937,42.1330795288086,0.90662160141926,143.7
Rwanda,2005,324.016863847189,9054528.0,52.1728518402227,47.8271481597773,25.1,1.3,117.8
Rwanda,2006,356.995022901154,9299246.0,52.0802869393927,47.9197130606073,46.1463584899902,1.22608850685241,170.7
Rwanda,2007,426.234183487629,9549933.0,51.9954274029538,48.0045725970462,48.1687927246094,1.3234988076596,165.42
Rwanda,2008,528.326391755502,9804269.0,51.9166599774037,48.0833400225963,28.1,2.0,194.5
Rwanda,2009,564.039095842449,10060432.0,51.8423860923666,48.1576139076334,52.2531929016113,1.40936473120301,248.4
Rwanda,2010,593.624927744346,10317553.0,51.7697946402601,48.2302053597399,44.5,4.0,281.1
Rwanda,2011,651.133677964662,10573733.0,51.6987190520811,48.3012809479189,58.2,2.5,345.5
Rwanda,2012,706.817269168561,10829901.0,51.6350334135095,48.3649665864905,58.4556732177734,1.25936141377667,393.01
Rwanda,2013,704.92421851123,11093340.0,51.5843470045992,48.4156529954008,61.5,7.7,413.14
Rwanda,2014,724.957526520906,11364757.0,51.5431962161619,48.4568037838381,71.8,9.1,476.03
Rwanda,2015,733.998629882494,11640022.0,51.5059335798506,48.4940664201494,72.9,12.4,523.75
Rwanda,2016,729.519133812945,11919183.0,51.4714473299051,48.5285526700949,79.97,17.76,
Rwanda,2017,758.300966509647,12202060.0,51.4396133571206,48.5603866428794,,,
Rwanda,2018,771.773511207309,12487996.0,51.4097858455432,48.5902141544568,,,
Rwanda,2019,810.051412137354,12776103.0,51.3806361767747,48.6193638232253,,,
Rwanda,2020,778.701498925026,13065837.0,51.3516163295458,48.6483836704542,,,
Rwanda,2021,829.544845263697,13355260.0,51.3232688843197,48.6767311156803,,,
Rwanda,2022,975.469323735369,13651030.0,51.2902323121405,48.7097676878595,,,
Rwanda,2023,1027.03446826565,13954471.0,51.2528456827317,48.7471543172683,,,
Rwanda,2024,999.65456165547,14256567.0,51.2171618875708,48.7828381124292,,,
Saint Pierre et Miquelon,2000,,,,,,,42.8
Saint Pierre et Miquelon,2001,,,,,,,42.8
Saint Pierre et Miquelon,2002,,,,,,,42.8
Saint Pierre et Miquelon,2003,,,,,,,42.8
Saint Pierre et Miquelon,2004,,,,,,,42.6
Saint Pierre et Miquelon,2005,,,,,,,42.4
Saint Pierre et Miquelon,2006,,,,,,,41.6
Saint Pierre et Miquelon,2007,,,,,,,45.1
Saint Pierre et Miquelon,2008,,,,,,,44.45
Saint Pierre et Miquelon,2009,,,,,,,44.91
Saint Pierre et Miquelon,2010,,,,,,,45.35
Saint Pierre et Miquelon,2011,,,,,,,45.23
Saint Pierre et Miquelon,2012,,,,,,,43.47
Saint Pierre et Miquelon,2013,,,,,,,46.5
Saint Pierre et Miquelon,2014,,,,,,,48.3
Saint Pierre et Miquelon,2015,,,,,,,49.47
Saint Pierre et Miquelon,2016,,,,,,,
Samoa,2000,1424.75240002471,181685.0,48.3380576272119,51.6619423727881,98.4245986938477,84.5647006038631,93.2
Samoa,2001,1453.87021324606,183166.0,48.3572278698012,51.6427721301988,98.4628753662109,85.6750939220834,109.9
Samoa,2002,1527.55790455937,184471.0,48.3967669715023,51.6032330284977,98.49853515625,86.8056272567793,127.1
Samoa,2003,1798.12429714048,185430.0,48.4525241194838,51.5474758805162,98.5344009399414,87.9402466840943,115.0
Samoa,2004,2189.26042607992,186249.0,48.5065691627875,51.4934308372126,98.5732879638672,89.0667034876141,105.6
Samoa,2005,2550.04221437511,186978.0,48.5607932484036,51.4392067515964,98.6180038452148,90.192153454392,110.5
Samoa,2006,2663.29135939532,187709.0,48.616741871727,51.383258128273,98.5722554505113,95.7595276435856,116.0
Samoa,2007,3038.61904093377,188753.0,48.6710145004318,51.3289854995682,98.7362213134766,92.467858347588,131.0
Samoa,2008,3373.60639884263,190107.0,48.7246655830664,51.2753344169336,98.8145751953125,93.6303052481611,120.5
Samoa,2009,3279.18269477295,191513.0,48.7825891714923,51.2174108285077,99.7,97.4,112.8
Samoa,2010,3524.2479246203,193023.0,48.8421009004155,51.1578990995845,99.0069961547851,96.0028397931781,116.2
Samoa,2011,3821.50678264479,194713.0,48.9063390734055,51.0936609265945,98.6825013917239,96.1471944657955,109.0
Samoa,2012,3934.60320799981,196498.0,48.9676792248307,51.0323207751693,99.2351303100586,98.3262019890238,112.2
Samoa,2013,4023.5254013825,198268.0,49.0258184587606,50.9741815412394,99.3581237792969,99.2309168278151,121.21
Samoa,2014,3982.68080202084,200037.0,49.0859191049656,50.9140808950344,99.4,97.6,129.9
Samoa,2015,4084.36083819933,201782.0,49.1490816822115,50.8509183177885,99.613037109375,100.0,134.1
Samoa,2016,4147.07097674888,203499.0,49.2243205126315,50.7756794873685,99.7416915893555,100.0,
Samoa,2017,4307.59381964907,205415.0,49.3235644913955,50.6764355086045,,,
Samoa,2018,4231.81409469194,207582.0,49.4402212137854,50.5597787862146,,,
Samoa,2019,4351.94234943706,209780.0,49.5509581466298,50.4490418533702,,,
Samoa,2020,4099.59660548583,211944.0,49.660050107812,50.339949892188,,,
Samoa,2021,4021.55934894283,213779.0,49.7046014809687,50.2953985190313,,,
Samoa,2022,4132.44717734444,215261.0,49.6801557179424,50.3198442820576,,,
Samoa,2023,4822.74084650019,216663.0,49.6579957907174,50.3420042092826,,,
Samoa,2024,5392.87761915762,218019.0,49.6401689760984,50.3598310239016,,,
San Marino,2000,37600.7077379601,26799.0,51.6679104477612,48.3320895522388,100.0,100.0,
San Marino,2001,39035.1034290445,27143.0,51.7039384003242,48.2960615996758,100.0,100.0,
San Marino,2002,41790.8432718184,27491.0,51.744207195082,48.255792804918,100.0,100.0,
San Marino,2003,52529.9093701059,27843.0,51.7760298818374,48.2239701181626,100.0,100.0,
San Marino,2004,58232.0176184948,29457.0,51.8065454029713,48.1934545970287,100.0,100.0,
San Marino,2005,59877.8005839737,29836.0,51.837463250735,48.162536749265,100.0,100.0,
San Marino,2006,63270.7780755157,30184.0,51.8692557528851,48.1307442471149,100.0,100.0,
San Marino,2007,70124.4634385624,31211.0,51.8881118881119,48.1118881118881,100.0,100.0,
San Marino,2008,75902.1320521765,31662.0,51.902228806141,48.097771193859,100.0,100.0,
San Marino,2009,62428.9943269418,33066.0,51.9242273180459,48.0757726819541,100.0,100.0,
San Marino,2010,56543.1898204098,33270.0,51.9021650393495,48.0978349606505,100.0,100.0,
San Marino,2011,55601.3929703047,32620.0,51.7423606577761,48.2576393422239,100.0,100.0,
San Marino,2012,47945.8991734281,33469.0,51.5896731010578,48.4103268989422,100.0,100.0,
San Marino,2013,50807.8289138024,33041.0,51.5392165610779,48.4607834389221,100.0,100.0,
San Marino,2014,51260.4938347125,32655.0,51.5270118009844,48.4729881990156,100.0,100.0,
San Marino,2015,43146.8240435428,32897.0,51.5235538774667,48.4764461225333,100.0,100.0,
