wave_id,study_id,respondent_id,wave_date,employment_status,job_sector,weekly_hours,gross_monthly_usd,job_satisfaction,financial_anxiety
2943,17,479,2021-03-13,Retired,Hospitality,0,115.08,0.1017,0.9375
2944,17,479,2021-04-22,Retired,Construction,0,495.1,0.8886,0.8864
2945,17,321,2020-08-06,Student,Public Sector,38.57,2760.14,0.8148,0.8001
2946,17,321,2020-09-25,Student,Education,31.53,1423.59,0.5944,0.666
2947,17,321,2021-03-13,Student,Technology,2.27,3836.13,0.6287,0.3997
2948,17,321,2021-04-22,Student,Construction,1.39,2693.04,0.1628,0.5569
2949,17,523,2020-08-06,Unemployed,Education,0,1076.87,0.8,0.173
2950,17,523,2020-09-25,Unemployed,Public Sector,0,669.8,0.0461,0.4518
2951,17,523,2021-03-13,Unemployed,Education,0,816.14,0.6111,0.7186
2952,17,523,2021-04-22,Unemployed,Hospitality,0,1098.54,0.5911,0.2332
2953,17,618,2020-08-06,Unemployed,Finance,0,687.53,0.321,0.1903
2954,17,618,2020-09-25,Unemployed,Technology,0,995.62,0.3041,0.5488
2955,17,618,2021-03-13,Unemployed,Education,0,739.32,0.5504,0.5603
2956,17,618,2021-04-22,Unemployed,Public Sector,0,908.92,0.0287,0.1184
2957,17,758,2020-08-06,Unemployed,Technology,0,864.59,0.5099,0.3669
2958,17,758,2020-09-25,Unemployed,Education,0,403.88,0.7506,0.8013
2959,17,758,2021-03-13,Unemployed,Retail,0,745.11,0.3184,0.6784
2960,17,758,2021-04-22,Unemployed,Public Sector,0,925.08,0.6467,0.31
2961,17,434,2020-08-06,Part-time,Manufacturing,19.73,1918.22,0.6532,0.5193
2962,17,434,2020-09-25,Part-time,Manufacturing,7.8,2414.11,0.8367,0.8106
2963,17,434,2021-03-13,Part-time,Retail,30.96,1035.09,0.0653,0.449
2964,17,434,2021-04-22,Part-time,Manufacturing,14.87,2556.16,0.8679,0.9549
2965,17,254,2020-08-06,Full-time,Construction,1.93,1904.77,0.4211,0.8598
2966,17,254,2020-09-25,Full-time,Construction,38.62,2397.32,0.2786,0.9881
2967,17,254,2021-03-13,Full-time,Public Sector,49.52,6421.2,0.2132,0.769
2968,17,254,2021-04-22,Full-time,Public Sector,32.98,2706.45,0.2993,0.2677
2969,17,101,2020-08-06,Part-time,Finance,20.04,2750.36,0.789,0.3005
2970,17,101,2020-09-25,Part-time,Manufacturing,49.83,1728.28,0.6239,0.2635
2971,17,101,2021-03-13,Self-employed,Construction,45.7,1127.68,0.0829,0.9685
2972,17,101,2021-04-22,Self-employed,Education,27.32,3907.32,0.7222,0.3266
2973,17,231,2020-08-06,Full-time,Construction,27.98,5514.56,0.1309,0.404
2974,17,231,2020-09-25,Full-time,Retail,13.69,1977.93,0.0712,0.1464
2975,17,231,2021-03-13,Full-time,Finance,42.44,7476.44,0.8145,0.0797
2976,17,231,2021-04-22,Full-time,Healthcare,48.89,9981.5,0.3257,0.3191
2977,17,100,2020-08-06,Retired,Finance,0,613.07,0.1915,0.4644
2978,17,100,2020-09-25,Retired,Public Sector,0,119.15,0.8239,0.592
2979,17,100,2021-03-13,Retired,Healthcare,0,748.73,0.4717,0.6594
2980,17,100,2021-04-22,Retired,Finance,0,9.05,0.2633,0.6472
2981,17,177,2020-08-06,Part-time,Hospitality,37.08,583.9,0.5045,0.6979
2982,17,177,2020-09-25,Part-time,Construction,7.14,2780.29,0.1313,0.9596
2983,17,177,2021-03-13,Part-time,Manufacturing,7.33,1666.74,0.4056,0.2483
2984,17,177,2021-04-22,Part-time,Finance,24.45,3052.84,0.298,0.9311
2985,17,476,2020-08-06,Student,Finance,13.69,3156.04,0.9968,0.4401
2986,17,476,2020-09-25,Student,Hospitality,39.16,858.79,0.8075,0.8915
2987,17,476,2021-03-13,Student,Hospitality,38.21,822.17,0.4567,0.7472
2988,17,476,2021-04-22,Student,Construction,14.47,2578.65,0.2057,0.4178
2989,17,49,2020-08-06,Part-time,Technology,12.14,2685.58,0.3015,0.9478
2990,17,49,2020-09-25,Part-time,Healthcare,46.42,830.01,0.4518,0.9155
2991,17,49,2021-03-13,Part-time,Healthcare,35.13,2138.24,0.688,0.0287
2992,17,49,2021-04-22,Part-time,Education,21.54,3679.7,0.5245,0.8675
2993,17,572,2020-08-06,Part-time,Construction,14.28,2154.59,0.9945,0.7016
2994,17,572,2020-09-25,Part-time,Retail,9.84,2772.19,0.8837,0.5007
2995,17,572,2021-03-13,Part-time,Education,4.7,1626.22,0.0589,0.2571
2996,17,572,2021-04-22,Part-time,Education,0.45,1231.2,0.546,0.0655
2997,17,393,2020-08-06,Part-time,Hospitality,0.88,1346.4,0.789,0.5629
2998,17,393,2020-09-25,Part-time,Public Sector,22.08,1033.67,0.9024,0.2426
2999,17,393,2021-03-13,Part-time,Technology,39.49,2486.99,0.2507,0.6403
3000,17,393,2021-04-22,Part-time,Construction,42.04,649.38,0.2082,0.6102
3001,17,288,2020-08-06,Full-time,Retail,26.42,9857.84,0.351,0.3361
3002,17,288,2020-09-25,Full-time,Technology,47.84,10979.89,0.9269,0.7516
3003,17,288,2021-03-13,Full-time,Construction,39.73,4598.34,0.8679,0.7142
3004,17,288,2021-04-22,Full-time,Education,18.2,8628.64,0.8214,0.1787
3005,17,59,2020-08-06,Full-time,Finance,26.83,8870.83,0.2975,0.2006
3006,17,59,2020-09-25,Full-time,Retail,12.01,9239.29,0.7068,0.4618
3007,17,59,2021-03-13,Full-time,Public Sector,16.13,5906.09,0.2631,0.1202
3008,17,59,2021-04-22,Full-time,Construction,16.27,6814.26,0.4401,0.0066
3009,17,493,2020-08-06,Retired,Technology,0,805.58,0.507,0.7219
3010,17,493,2020-09-25,Retired,Public Sector,0,564.75,0.5024,0.9577
3011,17,493,2021-03-13,Retired,Retail,0,873.1,0.5082,0.0578
3012,17,493,2021-04-22,Self-employed,Construction,3.39,500.54,0.1799,0.2126
3013,17,415,2020-08-06,Unemployed,Healthcare,0,114.85,0.8808,0.1915
3014,17,415,2020-09-25,Unemployed,Healthcare,0,492.67,0.083,0.2271
3015,17,415,2021-03-13,Unemployed,Retail,0,637.58,0.6023,0.9203
3016,17,415,2021-04-22,Unemployed,Hospitality,0,831.05,0.4843,0.2792
3017,17,750,2020-08-06,Unemployed,Construction,0,207.41,0.5885,0.0231
3018,17,750,2020-09-25,Unemployed,Education,0,127.07,0.8791,0.6215
3019,17,750,2021-03-13,Unemployed,Healthcare,0,694.6,0.6542,0.5062
3020,17,750,2021-04-22,Unemployed,Healthcare,0,324.0,0.4026,0.0297
3021,17,777,2020-08-06,Part-time,Finance,35.32,2324.9,0.2297,0.328
3022,17,777,2020-09-25,Part-time,Manufacturing,13.52,2495.06,0.9707,0.7581
3023,17,777,2021-03-13,Part-time,Construction,28.83,1285.74,0.7636,0.468
3024,17,777,2021-04-22,Part-time,Education,45.99,2176.87,0.2729,0.5617
3025,17,116,2020-08-06,Unemployed,Technology,0,146.72,0.4537,0.432
3026,17,116,2020-09-25,Unemployed,Public Sector,0,895.52,0.3957,0.2787
3027,17,116,2021-03-13,Unemployed,Public Sector,0,891.74,0.7145,0.4223
3028,17,116,2021-04-22,Unemployed,Retail,0,361.45,0.658,0.1745
3029,17,124,2020-08-06,Part-time,Retail,36.6,2688.46,0.8364,0.6047
3030,17,124,2020-09-25,Part-time,Education,44.47,2331.94,0.3879,0.6257
3031,17,124,2021-03-13,Part-time,Hospitality,26.79,884.88,0.777,0.0837
3032,17,124,2021-04-22,Part-time,Education,20.87,3244.12,0.7209,0.7781
3033,17,314,2020-08-06,Part-time,Technology,4.29,1698.5,0.026,0.5237
3034,17,314,2020-09-25,Part-time,Construction,1.01,2703.23,0.8469,0.2774
3035,17,314,2021-03-13,Part-time,Public Sector,31.34,2678.59,0.8316,0.3167
3036,17,314,2021-04-22,Part-time,Hospitality,44.29,1649.94,0.0298,0.3655
3037,17,190,2020-08-06,Full-time,Construction,28.41,2483.17,0.6619,0.0946
3038,17,190,2020-09-25,Full-time,Hospitality,18.19,4859.77,0.0314,0.5987
3039,17,190,2021-03-13,Full-time,Education,15.24,7308.03,0.1262,0.9274
3040,17,190,2021-04-22,Full-time,Education,23.96,5966.4,0.7125,0.3802
3041,17,12,2020-08-06,Full-time,Healthcare,41.54,3032.94,0.4228,0.686
3042,17,12,2020-09-25,Full-time,Finance,36.57,7103.75,0.8074,0.7605
3043,17,12,2021-03-13,Full-time,Retail,20.0,6791.59,0.7991,0.1938
3044,17,12,2021-04-22,Full-time,Construction,49.21,7083.08,0.1794,0.8267
3045,17,574,2020-08-06,Unemployed,Finance,0,999.86,0.1338,0.2843
3046,17,574,2020-09-25,Unemployed,Manufacturing,0,344.68,0.1554,0.9762
3047,17,574,2021-03-13,Unemployed,Finance,0,352.12,0.3036,0.431
3048,17,574,2021-04-22,Unemployed,Manufacturing,0,420.58,0.2358,0.0095
3049,17,67,2020-08-06,Retired,Construction,0,557.59,0.3087,0.1376
3050,17,67,2020-09-25,Retired,Construction,0,304.65,0.1671,0.8929
3051,17,67,2021-03-13,Retired,Hospitality,0,519.99,0.5955,0.7824
3052,17,67,2021-04-22,Retired,Manufacturing,0,142.43,0.8963,0.2306
3053,17,431,2020-08-06,Self-employed,Hospitality,27.2,1296.74,0.6338,0.1068
3054,17,431,2020-09-25,Self-employed,Education,23.07,3881.45,0.5222,0.0165
3055,17,431,2021-03-13,Self-employed,Construction,14.98,2655.45,0.6025,0.0999
3056,17,431,2021-04-22,Self-employed,Finance,29.4,751.17,0.7454,0.8639
3057,17,509,2020-08-06,Full-time,Education,34.56,2290.22,0.0352,0.0051
3058,17,509,2020-09-25,Full-time,Healthcare,25.98,5703.33,0.2903,0.3487
3059,17,509,2021-03-13,Full-time,Retail,25.07,2314.43,0.4381,0.0977
3060,17,509,2021-04-22,Full-time,Finance,12.79,11417.87,0.1139,0.5063
3061,18,324,2022-12-11,Part-time,Technology,45.32,1071.99,0.9757,0.5088
3062,18,324,2022-12-22,Part-time,Manufacturing,21.76,3913.12,0.6364,0.7672
3063,18,324,2022-12-30,Part-time,Hospitality,14.97,3656.63,0.5329,0.8023
3064,18,324,2023-01-03,Part-time,Construction,44.01,3168.25,0.4542,0.8521
3065,18,537,2022-12-11,Unemployed,Technology,0,947.68,0.8316,0.6074
3066,18,537,2022-12-22,Unemployed,Hospitality,0,802.03,0.0189,0.2338
3067,18,537,2022-12-30,Unemployed,Hospitality,0,212.0,0.8671,0.7951
3068,18,537,2023-01-03,Unemployed,Hospitality,0,1076.56,0.471,0.8126
3069,18,217,2022-12-11,Full-time,Education,15.25,5654.24,0.2664,0.2748
3070,18,217,2022-12-22,Full-time,Hospitality,37.97,2409.92,0.6072,0.3836
3071,18,217,2022-12-30,Full-time,Education,5.45,7917.64,0.4084,0.915
3072,18,217,2023-01-03,Full-time,Education,27.03,10873.66,0.598,0.329
3073,18,584,2022-12-11,Retired,Public Sector,0,479.2,0.2527,0.2173
3074,18,584,2022-12-22,Retired,Public Sector,0,372.35,0.2164,0.6523
3075,18,584,2022-12-30,Retired,Construction,0,184.87,0.6479,0.5427
3076,18,584,2023-01-03,Retired,Public Sector,0,51.55,0.7799,0.4357
3077,18,437,2022-12-11,Part-time,Finance,31.54,1456.7,0.128,0.1633
3078,18,437,2022-12-22,Part-time,Retail,48.73,3244.58,0.177,0.904
3079,18,437,2022-12-30,Part-time,Finance,17.01,3642.3,0.2024,0.0595
3080,18,437,2023-01-03,Part-time,Healthcare,33.31,1775.53,0.0109,0.3434
3081,18,423,2022-12-11,Full-time,Hospitality,21.02,7019.81,0.2767,0.5257
3082,18,423,2022-12-22,Full-time,Public Sector,4.33,10292.21,0.7556,0.2681
3083,18,423,2022-12-30,Full-time,Manufacturing,11.54,5289.76,0.4554,0.196
3084,18,423,2023-01-03,Full-time,Construction,11.87,1738.02,0.3068,0.1212
3085,18,103,2022-12-11,Part-time,Public Sector,0.93,3347.34,0.68,0.3999
3086,18,103,2022-12-22,Part-time,Education,23.56,3959.57,0.5471,0.5422
3087,18,103,2022-12-30,Part-time,Technology,45.99,3558.94,0.1926,0.8874
3088,18,103,2023-01-03,Part-time,Public Sector,16.77,2580.04,0.9369,0.2671
3089,18,520,2022-12-11,Student,Public Sector,23.08,1560.13,0.1584,0.7522
3090,18,520,2022-12-22,Student,Healthcare,14.37,2194.2,0.2887,0.0867
3091,18,520,2022-12-30,Student,Finance,10.33,2726.67,0.493,0.2697
3092,18,520,2023-01-03,Student,Construction,19.17,594.81,0.6363,0.7953
3093,18,443,2022-12-11,Part-time,Manufacturing,27.49,1023.69,0.8578,0.149
3094,18,443,2022-12-22,Part-time,Construction,47.56,3532.14,0.0649,0.5729
3095,18,443,2022-12-30,Part-time,Retail,2.85,1230.01,0.5588,0.7025
3096,18,443,2023-01-03,Part-time,Manufacturing,21.54,2230.5,0.8415,0.7215
3097,18,687,2022-12-11,Student,Hospitality,27.15,2223.53,0.7058,0.2626
3098,18,687,2022-12-22,Unemployed,Technology,0,668.44,0.4608,0.9337
3099,18,687,2022-12-30,Unemployed,Construction,0,875.61,0.1347,0.2535
3100,18,687,2023-01-03,Student,Construction,8.87,2197.24,0.244,0.1916
3101,18,654,2022-12-11,Full-time,Education,25.06,5036.8,0.0785,0.773
3102,18,654,2022-12-22,Self-employed,Healthcare,11.46,1194.44,0.8826,0.1832
3103,18,654,2022-12-30,Self-employed,Hospitality,47.35,3160.97,0.1664,0.3701
3104,18,654,2023-01-03,Self-employed,Manufacturing,18.66,1017.72,0.8346,0.1529
3105,18,171,2022-12-11,Student,Retail,18.44,3491.3,0.9527,0.298
3106,18,171,2022-12-22,Student,Finance,47.31,3781.5,0.0963,0.1621
3107,18,171,2022-12-30,Student,Construction,43.44,3532.84,0.2866,0.6909
3108,18,171,2023-01-03,Part-time,Hospitality,14.66,791.16,0.7736,0.4616
3109,18,373,2022-12-11,Unemployed,Hospitality,0,354.07,0.0205,0.4025
3110,18,373,2022-12-22,Retired,Retail,0,299.45,0.7765,0.1546
3111,18,373,2022-12-30,Retired,Healthcare,0,200.2,0.525,0.7092
3112,18,373,2023-01-03,Retired,Hospitality,0,395.37,0.8062,0.1639
3113,18,468,2022-12-11,Self-employed,Retail,22.95,2901.17,0.9531,0.1115
3114,18,468,2022-12-22,Self-employed,Construction,8.46,2874.67,0.8657,0.9467
3115,18,468,2022-12-30,Part-time,Retail,44.55,1245.82,0.9935,0.4051
3116,18,468,2023-01-03,Part-time,Technology,43.41,1945.02,0.0818,0.391
3117,18,786,2022-12-11,Unemployed,Healthcare,0,81.58,0.2779,0.6309
3118,18,786,2022-12-22,Unemployed,Education,0,1114.58,0.1622,0.1946
3119,18,786,2022-12-30,Unemployed,Public Sector,0,406.01,0.4646,0.1932
3120,18,786,2023-01-03,Unemployed,Manufacturing,0,171.02,0.1862,0.2153
3121,18,347,2022-12-11,Unemployed,Construction,0,1065.87,0.9157,0.0678
3122,18,347,2022-12-22,Unemployed,Finance,0,662.18,0.7782,0.7265
3123,18,347,2022-12-30,Unemployed,Public Sector,0,13.35,0.3563,0.6446
3124,18,347,2023-01-03,Unemployed,Retail,0,993.74,0.1282,0.0144
3125,18,292,2022-12-11,Part-time,Retail,31.54,2009.89,0.6888,0.0539
3126,18,292,2022-12-22,Part-time,Finance,35.21,2613.34,0.2682,0.8582
3127,18,292,2022-12-30,Part-time,Education,39.72,3899.65,0.7429,0.9544
3128,18,292,2023-01-03,Part-time,Technology,24.91,947.12,0.3175,0.7216
3129,18,754,2022-12-11,Unemployed,Education,0,655.87,0.4782,0.4266
3130,18,754,2022-12-22,Unemployed,Public Sector,0,420.26,0.7638,0.6921
3131,18,754,2022-12-30,Unemployed,Finance,0,183.11,0.8686,0.1452
3132,18,754,2023-01-03,Unemployed,Public Sector,0,1055.49,0.4937,0.1279
3133,18,48,2022-12-11,Student,Public Sector,45.33,3522.64,0.6095,0.4323
3134,18,48,2022-12-22,Student,Construction,24.46,1833.29,0.6311,0.3249
3135,18,48,2022-12-30,Student,Construction,12.29,1111.68,0.8788,0.7916
3136,18,48,2023-01-03,Student,Hospitality,16.53,1532.0,0.1193,0.9319
3137,18,281,2022-12-11,Part-time,Technology,41.3,2556.03,0.4037,0.7444
3138,18,281,2022-12-22,Part-time,Finance,16.33,2415.72,0.7888,0.3682
3139,18,281,2022-12-30,Part-time,Healthcare,24.57,2476.63,0.4547,0.1008
3140,18,281,2023-01-03,Part-time,Manufacturing,40.82,2456.7,0.1899,0.5505
3141,18,96,2022-12-11,Self-employed,Technology,19.24,1345.95,0.041,0.6597
3142,18,96,2022-12-22,Self-employed,Construction,18.27,971.2,0.3666,0.4654
3143,18,96,2022-12-30,Self-employed,Healthcare,42.44,2501.94,0.2049,0.502
3144,18,96,2023-01-03,Self-employed,Education,5.34,2519.04,0.8557,0.7885
3145,18,224,2022-12-11,Full-time,Finance,34.97,2552.17,0.5934,0.901
3146,18,224,2022-12-22,Full-time,Construction,29.44,9140.47,0.8794,0.0825
3147,18,224,2022-12-30,Full-time,Education,19.36,9918.94,0.4471,0.9557
3148,18,224,2023-01-03,Retired,Hospitality,0,1106.89,0.7864,0.0698
3149,18,498,2022-12-11,Student,Education,29.38,1654.73,0.9728,0.0734
3150,18,498,2022-12-22,Student,Retail,48.28,865.5,0.9605,0.5508
3151,18,498,2022-12-30,Student,Finance,10.21,3488.43,0.8016,0.7228
3152,18,498,2023-01-03,Student,Technology,29.82,1708.95,0.0693,0.1016
3153,18,523,2022-12-11,Unemployed,Public Sector,0,849.38,0.8849,0.8732
3154,18,523,2022-12-22,Unemployed,Education,0,1021.09,0.4649,0.4816
3155,18,523,2022-12-30,Unemployed,Public Sector,0,470.63,0.7272,0.1134
3156,18,523,2023-01-03,Unemployed,Public Sector,0,697.08,0.4876,0.9797
3157,18,552,2022-12-11,Unemployed,Technology,0,511.6,0.3418,0.0345
3158,18,552,2022-12-22,Unemployed,Education,0,131.16,0.3252,0.9638
3159,18,552,2022-12-30,Unemployed,Technology,0,289.59,0.5106,0.5129
3160,18,552,2023-01-03,Unemployed,Technology,0,1036.35,0.2408,0.0463
3161,18,335,2022-12-11,Part-time,Construction,11.95,3810.1,0.0796,0.8948
3162,18,335,2022-12-22,Part-time,Retail,6.72,3508.81,0.7627,0.3877
3163,18,335,2022-12-30,Part-time,Technology,19.03,2149.14,0.3241,0.2745
3164,18,335,2023-01-03,Part-time,Construction,29.62,2640.86,0.7146,0.0942
3165,18,561,2022-12-11,Part-time,Technology,37.63,1490.39,0.7392,0.9301
3166,18,561,2022-12-22,Part-time,Public Sector,1.29,3831.62,0.5486,0.9629
3167,18,561,2022-12-30,Part-time,Public Sector,19.64,1753.45,0.5251,0.3984
3168,18,561,2023-01-03,Part-time,Technology,30.38,2402.65,0.8248,0.6492
3169,18,424,2022-12-11,Full-time,Manufacturing,38.51,10248.31,0.4315,0.3619
3170,18,424,2022-12-22,Full-time,Healthcare,43.59,8748.48,0.2548,0.1299
3171,18,424,2022-12-30,Full-time,Healthcare,7.95,10342.24,0.6253,0.5269
3172,18,424,2023-01-03,Part-time,Retail,21.63,1207.09,0.524,0.1677
3173,18,392,2022-12-11,Part-time,Healthcare,33.27,1559.83,0.0735,0.418
3174,18,392,2022-12-22,Part-time,Healthcare,33.68,3380.0,0.9152,0.9119
3175,18,392,2022-12-30,Part-time,Manufacturing,9.57,3697.23,0.2803,0.3743
3176,18,392,2023-01-03,Part-time,Finance,8.34,3050.48,0.907,0.0897
3177,18,458,2022-12-11,Full-time,Technology,36.73,6734.76,0.5501,0.1783
3178,18,458,2022-12-22,Unemployed,Technology,0,287.78,0.2568,0.3977
3179,18,458,2022-12-30,Unemployed,Public Sector,0,1024.07,0.3297,0.3049
3180,18,458,2023-01-03,Unemployed,Hospitality,0,788.31,0.6719,0.2058
3181,18,260,2022-12-11,Unemployed,Hospitality,0,11.28,0.3207,0.8583
3182,18,260,2022-12-22,Unemployed,Construction,0,984.84,0.7126,0.9307
3183,18,260,2022-12-30,Unemployed,Construction,0,182.95,0.8514,0.8888
3184,18,260,2023-01-03,Unemployed,Education,0,78.42,0.813,0.4757
3185,18,684,2022-12-11,Full-time,Manufacturing,26.83,7658.79,0.8983,0.8215
3186,18,684,2022-12-22,Full-time,Finance,43.28,9833.46,0.122,0.9751
3187,18,684,2022-12-30,Full-time,Hospitality,17.62,6631.15,0.5655,0.4455
3188,18,684,2023-01-03,Retired,Retail,0,959.79,0.7325,0.8154
3189,18,211,2022-12-11,Part-time,Retail,45.76,3717.44,0.6454,0.696
3190,18,211,2022-12-22,Part-time,Finance,42.6,2454.29,0.5511,0.0622
3191,18,211,2022-12-30,Part-time,Retail,12.9,3585.5,0.482,0.3455
3192,18,211,2023-01-03,Part-time,Finance,7.46,1174.19,0.7571,0.389
3193,18,360,2022-12-11,Retired,Finance,0,373.85,0.8499,0.9893
3194,18,360,2022-12-22,Retired,Construction,0,347.39,0.3501,0.9929
3195,18,360,2022-12-30,Retired,Construction,0,559.98,0.7768,0.0677
3196,18,360,2023-01-03,Retired,Public Sector,0,492.87,0.6869,0.8043
3197,18,366,2022-12-11,Part-time,Healthcare,41.28,981.57,0.8403,0.929
3198,18,366,2022-12-22,Part-time,Public Sector,7.52,3814.64,0.1745,0.4729
3199,18,366,2022-12-30,Part-time,Hospitality,23.58,1949.92,0.2049,0.7085
3200,18,366,2023-01-03,Part-time,Manufacturing,35.85,1885.69,0.7353,0.6387
3201,18,165,2022-12-11,Full-time,Public Sector,28.67,3115.78,0.3001,0.2419
3202,18,165,2022-12-22,Full-time,Finance,24.96,11038.28,0.359,0.8501
3203,18,165,2022-12-30,Full-time,Public Sector,31.56,5053.21,0.4196,0.0764
3204,18,165,2023-01-03,Full-time,Hospitality,47.29,4611.26,0.972,0.9259
3205,18,682,2022-12-11,Self-employed,Construction,38.09,1473.0,0.2407,0.7252
3206,18,682,2022-12-22,Student,Hospitality,22.76,3887.82,0.2969,0.0009
3207,18,682,2022-12-30,Student,Hospitality,28.03,1348.08,0.3664,0.8455
3208,18,682,2023-01-03,Self-employed,Healthcare,29.72,1467.22,0.4643,0.28
3209,18,727,2022-12-11,Full-time,Retail,49.94,6383.05,0.5375,0.8753
3210,18,727,2022-12-22,Full-time,Education,13.89,6309.09,0.2176,0.8272
3211,18,727,2022-12-30,Full-time,Healthcare,17.48,8687.69,0.0646,0.7226
3212,18,727,2023-01-03,Full-time,Education,32.85,6531.65,0.3461,0.6759
3213,18,708,2022-12-11,Full-time,Public Sector,4.39,3245.3,0.8449,0.4951
3214,18,708,2022-12-22,Full-time,Healthcare,36.05,8215.52,0.2746,0.1291
3215,18,708,2022-12-30,Full-time,Manufacturing,16.2,2461.02,0.5241,0.1768
3216,18,708,2023-01-03,Full-time,Manufacturing,15.73,8421.91,0.0511,0.1326
3217,18,691,2022-12-11,Full-time,Retail,21.88,7542.43,0.1475,0.6115
3218,18,691,2022-12-22,Full-time,Construction,21.71,11039.63,0.6674,0.0056
3219,18,691,2022-12-30,Full-time,Manufacturing,24.07,8724.44,0.5948,0.1385
3220,18,691,2023-01-03,Full-time,Manufacturing,33.1,4814.38,0.5665,0.6455
3221,18,266,2022-12-11,Part-time,Technology,46.62,3539.44,0.8181,0.2275
3222,18,266,2022-12-22,Part-time,Finance,8.06,1406.44,0.2536,0.5295
3223,18,266,2022-12-30,Part-time,Technology,37.14,1002.26,0.9095,0.8478
3224,18,266,2023-01-03,Part-time,Finance,48.47,977.57,0.5159,0.7538
3225,18,589,2022-12-11,Full-time,Public Sector,4.73,9766.49,0.6566,0.4403
3226,18,589,2022-12-22,Full-time,Education,34.19,5086.84,0.1628,0.5404
3227,18,589,2022-12-30,Full-time,Technology,40.61,4883.94,0.3157,0.3244
3228,18,589,2023-01-03,Full-time,Hospitality,1.72,11385.16,0.0621,0.9232
3229,18,612,2022-12-11,Student,Technology,42.83,3464.24,0.5095,0.3422
3230,18,612,2022-12-22,Student,Hospitality,12.24,1970.77,0.3715,0.3378
3231,18,612,2022-12-30,Student,Healthcare,43.06,3708.23,0.2637,0.6003
3232,18,612,2023-01-03,Student,Technology,32.12,686.51,0.7312,0.8971
3233,18,293,2022-12-11,Full-time,Hospitality,8.89,6377.57,0.5782,0.7616
3234,18,293,2022-12-22,Full-time,Technology,30.67,11132.97,0.328,0.2988
3235,18,293,2022-12-30,Self-employed,Healthcare,47.1,3991.12,0.1697,0.6157
3236,18,293,2023-01-03,Self-employed,Public Sector,9.9,3494.41,0.212,0.7764
3237,18,777,2022-12-11,Part-time,Technology,26.85,534.56,0.3365,0.8151
3238,18,777,2022-12-22,Part-time,Manufacturing,44.36,3865.34,0.3493,0.4105
3239,18,777,2022-12-30,Part-time,Technology,12.23,1740.8,0.1947,0.4083
3240,18,777,2023-01-03,Self-employed,Hospitality,0.95,3170.42,0.4253,0.5572
3241,18,315,2022-12-11,Unemployed,Public Sector,0,826.45,0.8422,0.1289
3242,18,315,2022-12-22,Unemployed,Healthcare,0,598.14,0.8178,0.6014
3243,18,315,2022-12-30,Unemployed,Finance,0,1050.3,0.2276,0.1021
3244,18,315,2023-01-03,Unemployed,Retail,0,374.02,0.2307,0.7897
3245,18,672,2022-12-11,Student,Public Sector,29.3,1189.41,0.9028,0.3439
3246,18,672,2022-12-22,Student,Construction,31.62,2132.04,0.554,0.6453
3247,18,672,2022-12-30,Student,Public Sector,11.13,2435.24,0.5451,0.1769
3248,18,672,2023-01-03,Student,Retail,28.09,2527.31,0.4972,0.2796
3249,18,554,2022-12-11,Full-time,Healthcare,34.63,9014.65,0.9235,0.1056
3250,18,554,2022-12-22,Full-time,Education,33.39,5722.17,0.7253,0.4286
